,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
863,Reanactment,"28,408","23,448","3,076","2,265","80,152,642","11,706",106,"5,341","1,715h"
864,kingsermin,"9,641","7,055","1,003",601,"26,585,057","3,492",126,"1,604",542h
865,I_xIME_l,"37,205","28,897","4,092","2,857","86,432,207","15,477",435,"6,949","2,264h"
866,I-iStwaez-I,"38,455","25,418","4,117","2,821","100,886,179","15,827",404,"6,938","2,179h"
867,zRipGod,"27,088","19,356","2,818","1,774","63,564,115","9,339",477,"4,592","1,442h"
868,Luiz_FRB,"15,656","13,378","1,647","1,307","41,414,780","6,138",79,"2,954",992h
869,ToobrokeforSkins,"21,501","17,373","2,534","1,968","59,335,089","8,540",642,"4,502","1,369h"
870,Sympety,"7,564","6,138",783,588,"19,230,058","2,996",162,"1,371",429h
871,Xsyalldaora,"35,063","30,051","4,166","2,811","89,855,123","15,221",363,"6,977","2,259h"
872,Brendo_-_Lara_-,"1,647","1,269",175,111,"4,139,984",808,6,286,92h
873,zNoStrxss_,"12,734","10,836","1,552","1,000","33,329,506","4,986",98,"2,552",819h
874,elmagoaimar10,"7,657","6,287",864,645,"19,080,094","3,221",124,"1,509",466h
875,oKikc,"1,968","1,109",242,31,"4,415,112",925,11,273,89h
876,MythicLeon,"22,713","17,225","2,373","1,600","56,352,092","7,541",873,"3,973","1,314h"
877,Aspireee22,"59,199","37,955","5,690","4,171","136,243,545","21,808","1,318","9,861","3,234h"
878,Vytari,"1,263","1,080",171,95,"3,924,367",467,1,266,85h
879,kudayle,"47,055","33,687","6,132","3,061","115,293,399","17,554",610,"9,193","2,682h"
880,TxPezGodly-,"31,118","22,061","3,872","1,751","71,826,238","13,236",313,"5,623","1,758h"
881,zKeepCalm--,791,563,121,61,"1,772,086",302,6,182,47h
882,Gorilla-Turtle,"21,165","18,709","2,579","1,883","54,346,764","7,585",365,"4,462","1,362h"
883,FuIsifyy,"35,901","30,176","3,988","2,741","92,922,703","12,984",627,"6,729","2,053h"
884,TheEmoSong,"9,586","6,865","1,186",542,"24,770,729","3,455",92,"1,728",543h
885,IShroe,"12,705","5,738","1,304",499,"25,266,704","6,047",54,"1,803",522h
886,yDHugz,"4,395","2,887",460,285,"10,406,168","1,753",46,745,221h
887,MrJuett,"24,041","19,984","2,702","2,331","69,510,506","8,448",545,"5,033","1,460h"
888,RxS_Kratos,"23,776","12,480","3,515","1,181","52,276,044","9,727",134,"4,696","1,164h"
889,yPxkachu,474,494,107,37,"1,259,910",126,9,144,40h
890,Ign1te_Fragz,"8,659","8,042","1,108",929,"22,531,120","3,269",275,"2,037",565h
891,uPxiin--,"20,825","18,972","2,432","2,085","57,486,117","8,917",444,"4,517","1,343h"
892,Snjpez,"20,821","17,128","2,523","1,381","55,403,706","8,597",644,"3,904","1,331h"
893,Caiuke,"19,423","16,472","2,513","1,629","53,934,392","7,133",351,"4,142","1,219h"
894,Bamboccio2006,"19,119","13,821","2,094","1,507","48,673,739","5,243",142,"3,601","1,099h"
895,TimeIessRose,"25,319","25,312","3,246","2,575","77,016,952","8,541",403,"5,821","1,890h"
896,STMPY-,"17,620","15,580","2,101","1,796","47,857,996","5,790",233,"3,897","1,231h"
897,Scout_Kamikaze,"6,802","6,019",866,570,"19,300,082","2,810",45,"1,436",481h
898,DzBoyZ_Br,"59,792","35,345","6,036","2,869","127,237,117","26,667",809,"8,905","2,873h"
899,JxstSxphir-MnK,"43,132","24,143","4,288","2,202","94,769,402","15,606",431,"6,490","2,013h"
900,ItzGodFabian,"38,123","30,023","4,269","3,030","87,071,597","17,396",474,"7,299","2,253h"
901,Skuduh-,"4,754","4,073",494,341,"11,426,626","2,151",35,835,271h
902,SheykzOG,"18,327","15,066","2,055","1,647","47,294,044","6,459",338,"3,702","1,072h"
903,iMoraiS-i3,"15,029","12,369","1,671","1,332","36,953,640","6,254",123,"3,003",965h
904,Intrepid-Xenon,"27,181","20,135","3,211","1,896","76,807,720","9,501",401,"5,107","1,676h"
905,CroPro07,"33,126","23,304","3,155","2,509","84,933,861","14,330",340,"5,664","1,807h"
906,Stalker-X9,"3,719","3,088",354,272,"9,574,295","1,420",24,626,209h
907,IlIlIIlIllIIIlJl,"6,755","7,157","1,113",997,"17,523,196","2,360",52,"2,110",534h
908,GuDalava_CDP,"39,789","27,753","4,279","2,946","94,865,474","17,788",649,"7,225","2,202h"
909,N7R-_-SY,"16,557","13,057","2,285","1,655","45,381,682","6,565",234,"3,940","1,042h"
910,vKaaRLooS_,"10,644","8,209","1,215",826,"28,381,514","3,236",72,"2,041",629h
911,ATKIvan,"27,974","24,455","3,079","2,165","70,852,454","12,377",339,"5,244","1,756h"
912,spalvieropazzo,"34,915","21,896","5,579","1,795","88,460,652","13,974",545,"7,374","2,192h"
913,MxrcooCRY,"23,121","18,782","2,482","1,829","59,230,043","9,816",553,"4,311","1,321h"
914,Freskies_,"16,981","14,546","1,906","1,583","45,694,432","6,806",233,"3,489","1,101h"
915,DrizzyDeo,"25,856","22,486","3,130","2,615","60,907,582","9,669",461,"5,745","1,595h"
916,naakata1,"23,699","19,074","2,741","1,882","60,777,373","8,360",329,"4,623","1,408h"
917,SeeMyGreatness,"49,891","38,646","5,103","3,985","133,064,540","18,752",483,"9,088","2,920h"
918,mani1381,"35,834","38,435","4,724","3,775","101,958,265","11,953",865,"8,499","2,633h"
919,filidid911,"31,089","13,098","2,817","1,162","69,675,470","11,812",346,"3,979","1,268h"
920,MaGixcK,"4,074","2,571",430,225,"9,038,531","1,461",26,655,200h
921,XqseI,"25,055","19,888","2,783","2,115","65,106,279","11,606","1,018","4,898","1,510h"
922,vKxiiSeR-,"30,885","24,120","3,504","2,801","84,383,030","11,454",643,"6,305","1,849h"
923,KingSkillzRVN,576,502,101,30,"1,677,695",161,6,131,40h
924,S-tyson,"16,787","12,823","1,708","1,282","44,264,393","7,130",106,"2,990",963h
925,Resonvte,"15,628","13,406","1,764","1,511","41,079,627","5,794",202,"3,275","1,064h"
926,Shxrifi,956,646,111,55,"2,417,641",411,12,166,52h
927,perryputerpuffer,"8,880","5,500","1,149",288,"20,264,625","3,651",66,"1,437",440h
928,Jayxrs-,"2,435","2,421",305,201,"7,013,815","1,067",31,506,168h
929,fulepblo,"34,082","34,059","4,116","3,401","90,488,806","12,150",543,"7,517","2,412h"
930,FitzRampage,"33,510","24,669","4,176","1,922","83,889,049","13,832",460,"6,098","1,885h"
931,PappaMNG,"2,214","1,697",241,162,"5,156,290",829,62,403,112h
932,RayZen-WeeYnKy,"25,362","22,061","2,994","2,159","68,117,578","8,866",473,"5,153","1,575h"
933,yCryl,"15,432","12,441","1,798","1,169","41,487,367","5,846",163,"2,967",959h
934,vRx1n_-,"31,316","25,127","3,407","2,572","86,320,413","11,102",364,"5,979","1,967h"
935,Shreeek_kaitoS,"22,843","19,180","2,564","1,785","60,883,132","9,428",448,"4,349","1,429h"
936,Kazerk-,"19,968","15,679","2,408","1,794","53,442,305","6,812",263,"4,202","1,297h"
937,PistolPENTA,"18,548","11,699","2,252","1,405","46,183,666","7,163",318,"3,657",932h
938,Taktin3Neroo,"31,996","29,024","3,548","3,113","78,873,471","13,179",557,"6,661","2,150h"
939,K_ChEss,"19,993","16,888","2,511","1,827","60,048,030","7,147",324,"4,338","1,372h"
940,xTOK-_-,"6,958","4,379",736,180,"16,501,025","2,730",37,916,324h
941,iFeiitzn,"28,477","18,162","3,050","1,292","65,279,388","11,423",320,"4,342","1,401h"
942,denoob_apro,"61,727","39,309","7,793","2,878","155,854,106","25,068",729,"10,671","3,350h"
943,Injerd,"24,478","21,369","2,727","1,982","67,966,536","10,580",423,"4,709","1,517h"
944,SkillZz-GODZENT,"57,814","32,221","4,885","3,317","114,534,681","23,590",768,"8,202","2,363h"
945,FLOKlN__,"15,931","12,506","2,108","1,042","47,908,188","6,096",244,"3,150",990h
946,IafIamme,"1,798","1,485",208,136,"4,411,057",689,14,344,110h
947,S3oDe-777,"30,661","23,673","3,053","2,337","78,774,858","12,672",785,"5,390","1,805h"
948,xoLukeyy,"15,194","15,258","3,336","1,906","48,288,696","5,428",126,"5,242","1,355h"
949,ViTraL_V2,"1,529",924,153,85,"3,515,666",577,3,238,73h
950,acooties,"34,727","20,843","4,407","1,862","79,830,901","13,632",335,"6,269","1,615h"
951,termsB,"64,426","48,964","7,721","4,756","161,693,458","22,134",862,"12,477","3,895h"
952,Unexcelledd,"10,502","8,240","1,349",712,"28,083,624","3,709",126,"2,061",632h
953,gHusky,"30,879","24,123","4,120","2,139","89,200,128","10,314","1,029","6,259","1,891h"
954,lIVexlI,"19,071","17,583","2,312","1,690","47,117,280","8,794",283,"4,002","1,281h"
955,xFreeknightx,"17,889","12,210","1,845","1,435","45,276,997","7,990",296,"3,280",929h
956,KINGZ_Gavilan,"23,460","20,808","2,813","2,362","62,207,953","8,419",335,"5,175","1,530h"
957,Sweaty_Eddiex,"10,906","8,570","1,220",819,"27,674,806","3,904",115,"2,039",650h
958,eK-Nztro,"30,716","24,954","3,056","2,450","67,716,353","13,529",468,"5,506","1,773h"
959,marcoslucky_,"5,985","3,968",680,305,"14,674,972","2,621",17,985,302h
960,SraderWTZ,"4,523","3,938",522,389,"12,706,258","1,941",63,911,291h
961,zRaFalee-,"49,809","37,827","5,511","3,876","121,151,800","17,452",914,"9,387","2,949h"
962,zGhost2Riqqer,"14,557","13,062","1,774","1,521","38,429,368","5,436",317,"3,295",932h
963,Pokaz1deia,"3,630","2,607",476,157,"8,765,730","1,382",13,633,194h
964,baddad_N1,"20,686","20,293","2,577","1,832","55,492,233","7,835",301,"4,409","1,387h"
965,o2M_Q1,"4,221","2,442",495,254,"9,366,452","1,513",107,749,195h
966,lenabckr,"20,056","16,832","3,382","2,106","58,430,539","7,317",151,"5,488","1,505h"
967,V4XRC,"25,072","23,437","2,650","2,207","57,344,588","10,551",755,"4,857","1,564h"
968,iVenomXI-,"23,247","21,113","2,597","2,305","55,983,703","8,163",560,"4,902","1,416h"
969,X-xUnStoppable-X,"42,472","29,547","5,523","2,865","114,925,323","17,862",499,"8,388","2,618h"
970,Enjoooyy,"34,018","23,236","3,686","2,413","75,747,650","12,332",501,"6,099","1,923h"
971,comodino-raro,"42,906","30,823","4,378","2,986","100,105,716","15,019",803,"7,364","2,271h"
972,vCriminvI,"27,477","16,197","5,017","1,240","64,703,718","11,896",337,"6,257","1,452h"
973,Vicodic,"5,327","4,737",640,501,"14,326,727","2,241",45,"1,141",360h
974,XbiIity-,"26,770","20,384","3,136","1,998","71,075,822","9,692",226,"5,134","1,517h"
975,lSkittlezl,"16,063","15,804","2,047","1,651","48,510,333","6,724",109,"3,698","1,141h"
976,academt,"30,977","27,112","3,516","3,008","82,745,176","11,116","1,018","6,524","1,973h"
977,xRoyaIe-,"55,116","60,220","7,538","6,211","147,199,770","18,510","2,384","13,749","4,439h"
978,KraveOrbits,"22,431","15,523","2,277","1,663","50,134,612","8,980",231,"3,940","1,163h"
979,okRed-,"46,321","32,929","4,815","3,414","105,609,692","21,303",592,"8,229","2,632h"
980,xCuzIamScorpii,"22,431","15,523","2,277","1,663","50,134,612","8,980",231,"3,940","1,163h"
981,zaidamer122,"24,981","24,461","2,843","2,562","60,426,886","10,534",758,"5,405","1,683h"
982,chillsandman,"14,337","12,167","1,997","1,449","39,721,170","5,696",227,"3,446",939h
983,Iouie,"21,737","20,464","2,293","1,903","59,208,653","9,469",361,"4,196","1,376h"
984,YoHops-,"34,986","24,970","5,610","2,994","84,100,045","12,775",571,"8,604","2,176h"
985,killaVVatt,"13,308","12,019","1,577","1,292","36,556,130","4,752",381,"2,869",838h
986,CRIT-Killah,790,459,96,33,"1,925,025",335,7,129,36h
987,parsakkh,"21,357","20,900","2,485","2,183","52,654,841","8,086",322,"4,668","1,417h"
988,Furti_-,"25,560","19,921","2,643","2,218","65,070,028","10,121",345,"4,861","1,498h"
989,iPxyy-,"33,551","27,137","3,657","2,903","80,758,109","14,807",511,"6,560","2,015h"
990,iMakss--,"1,320",902,153,73,"3,494,135",558,25,226,74h
991,lKrauzy,"18,637","15,540","2,089","1,687","50,957,239","7,338",118,"3,776","1,103h"
992,ShottyM8,"56,178","31,955","5,818","3,174","135,832,590","21,876",495,"8,992","3,005h"
993,iFrexKy,"45,324","37,537","4,705","4,035","108,829,074","18,394","1,357","8,740","2,723h"
994,Twingamer6603-,"21,764","19,389","2,405","1,918","53,702,403","7,459",207,"4,323","1,352h"
995,ImHershey_-,"13,688","13,613","1,785","1,396","37,908,314","4,900",304,"3,181",992h
996,FIomyy,"1,263","1,080",171,95,"3,924,367",467,1,266,85h
997,iRosh_-,"19,094","11,382","2,089",598,"43,710,156","8,842",254,"2,687",867h
998,Sycic-,"34,513","27,078","5,241","2,874","105,469,541","8,879",503,"8,115","2,372h"
999,DraconianCornet,"8,582","6,386","1,259",579,"21,878,958","3,064",129,"1,838",482h
1000,Sycic-,"10,878","10,125","1,487",844,"28,320,555","5,157",65,"2,331",738h
1001,lPaniiic-,"52,235","36,658","5,316","4,215","132,905,653","18,790",868,"9,531","3,288h"
1002,zLIXq-,"18,728","11,749","2,049","1,227","44,343,684","7,432",349,"3,276",998h
1003,XCloud-eX,"34,756","28,003","3,347","2,493","90,457,012","15,860",305,"5,840","1,864h"
1004,zBlak-_,"28,808","22,532","3,003","2,464","66,549,001","11,958",327,"5,467","1,722h"
1005,iVoqalz,"12,600","9,813","1,570","1,182","32,106,500","5,167",215,"2,752",777h
1006,TTV_Sezy,"20,315","14,449","2,471","1,326","48,295,798","7,361",148,"3,797","1,126h"
1007,NoT_xSPOOK,"30,727","25,711","3,229","2,581","76,669,291","11,722",271,"5,810","1,933h"
1008,GhoulOnPanadol,"34,467","31,976","5,828","4,213","95,271,113","11,802","2,166","10,041","2,522h"
1009,Edoo-eV,"24,171","12,934","3,136","1,220","65,340,834","8,072",242,"4,356","1,380h"
1010,AnythingForKiIls,"38,112","28,088","4,210","2,742","97,241,377","16,251",439,"6,952","2,152h"
1011,SK-UnLucky-,"59,206","45,850","6,265","3,587","143,192,909","27,295","1,193","9,852","3,092h"
1012,xTsw7,"28,775","21,405","3,989","2,352","68,998,817","10,139",394,"6,341","1,664h"
1013,Nesse-La,"20,504","19,601","2,128","1,895","56,777,362","7,915",466,"4,023","1,267h"
1014,ArShiX_,"10,721","9,155","1,204",843,"30,903,583","4,704",175,"2,047",648h
1015,Aofsy,"1,901","1,499",227,147,"4,925,459",690,19,374,104h
1016,Ruskyy__iP-411,"1,699","1,558",189,146,"4,320,020",701,10,335,103h
1017,STMPY-,199,148,31,8,"592,299",83,3,39,13h
1018,FIASCZ,"15,988","12,421","1,855","1,426","38,477,531","6,775",344,"3,281",941h
1019,raynan,"1,673","1,038",188,87,"3,924,380",768,3,275,88h
1020,Tnly__,"41,014","27,710","5,347","3,009","111,262,310","16,924",456,"8,356","2,734h"
1021,KidPhysics-,"16,218","11,400","1,766","1,288","32,451,041","5,691",301,"3,054",784h
1022,darkking73,"39,673","37,115","4,540","3,616","102,922,317","16,379",394,"8,156","2,623h"
1023,ci_Crazy,"2,578","2,224",312,203,"7,078,005",974,13,515,168h
1024,xMikk--,"40,306","25,536","4,999","2,602","101,540,837","14,623",287,"7,601","2,267h"
1025,Otimokibicho,"9,528","5,966","1,090",405,"20,874,735","3,917",190,"1,495",500h
1026,R6S_Qundi,"26,840","22,310","2,782","2,311","70,616,547","8,948",414,"5,093","1,628h"
1027,iAnthonyyy-,"32,704","25,700","4,239","2,234","87,639,642","14,826",502,"6,473","2,068h"
1028,SolarCarries,"37,775","30,129","4,161","3,360","88,909,576","15,682",659,"7,521","2,333h"
1029,Q6iX9,"23,145","20,459","2,581","1,991","65,200,055","9,743",435,"4,572","1,415h"
1030,xGueRRieRo-,"27,973","24,770","3,105","2,409","63,646,184","11,374",550,"5,514","1,693h"
1031,Vini_Bottelho,"13,319","13,514","1,873","1,156","36,724,529","5,646",129,"3,029",931h
1032,Gavcn-,"26,271","23,192","4,132","3,278","64,438,045","9,686",625,"7,410","1,748h"
1033,zThy-BNinjas,"11,029","9,062","1,370","1,133","27,538,303","4,151",193,"2,503",710h
1034,A-Med-Kit,"27,279","17,790","2,782","1,826","57,871,748","7,644",166,"4,608","1,530h"
1035,Poisson_Qui_Puee,"18,956","13,262","2,084","1,554","48,572,807","8,061",254,"3,638","1,047h"
1036,Fila-Mantaaz,"22,610","19,222","2,461","2,217","53,130,120","8,903",874,"4,678","1,273h"
1037,MstrQlx,"19,199","16,675","2,870","1,590","46,888,961","8,690",308,"4,460","1,047h"
1038,GodCBA,"15,185","13,086","1,768","1,488","39,656,544","6,281",388,"3,256",889h
1039,Tattrs,"32,089","25,307","3,151","2,511","76,546,054","12,045",583,"5,662","1,745h"
1040,Flooph,"16,962","13,366","1,917","1,333","44,733,368","6,872",302,"3,250","1,010h"
1041,IIMACHINElI,"23,678","16,112","3,316",988,"58,988,540","10,737",239,"4,304","1,389h"
1042,xIoIi-_,"21,762","19,187","2,363","1,987","62,299,035","9,149",165,"4,350","1,419h"
1043,R6-GIRL-YT,"58,864","31,298","6,732","2,190","135,727,645","25,160","1,149","8,922","2,953h"
1044,kZ-_D4RK,"13,361","9,192","1,952","1,226","33,425,662","2,740",918,"3,178",909h
1045,iYsqwWTZ,"1,965","1,326",198,137,"4,350,957",743,47,335,101h
1046,Sandro67891,"11,444","12,149","1,591","1,167","31,709,691","4,104",209,"2,758",888h
1047,iRiqe87,"6,921","7,163",993,655,"17,352,920","2,512",214,"1,648",451h
1048,zlClxpZ,"22,671","21,103","2,624","2,101","60,736,610","8,596",337,"4,725","1,511h"
1049,Revoltezz-TmP,"26,139","16,438","3,268","1,800","61,820,738","10,256",236,"5,068","1,534h"
1050,Vasacre,"16,352","14,120","1,614","1,332","39,251,452","6,746",291,"2,946",933h
1051,ErMiZo_Jr,"11,235","9,012","1,388",848,"29,283,203","4,422",202,"2,236",654h
1052,daviizx_,"37,053","32,188","4,073","3,365","93,518,698","13,833",390,"7,438","2,404h"
1053,Tawnsky,"34,828","24,256","3,553","2,465","80,047,874","16,129",390,"6,018","1,944h"
1054,zDraxler-_,"32,466","23,356","3,646","2,313","80,836,749","10,695",399,"5,959","1,874h"
1055,TwooneHRZN,"10,132","6,223",812,643,"22,081,700","4,716",163,"1,455",449h
1056,GivingFreeEIo,"31,824","26,341","3,328","2,714","84,082,240","14,403",823,"6,042","1,842h"
1057,Sargonnaz,"27,020","21,761","3,478","2,048","69,860,007","10,218",356,"5,526","1,661h"
1058,iHeXM4,"21,019","14,972","2,449","1,402","52,297,425","9,131",83,"3,851","1,168h"
1059,MoMoRC7_-,"24,792","23,704","3,159","2,502","64,412,660","9,152",741,"5,661","1,561h"
1060,JoNaC7_-,"31,875","19,584","3,181","2,419","80,971,105","10,330",331,"5,600","1,719h"
1061,Saucykira--,"6,346","7,779",915,878,"17,607,669","2,053",246,"1,793",506h
1062,SanSheckler,"23,399","22,435","2,731","2,117","58,283,686","7,776",228,"4,848","1,576h"
1063,yAmiirr,"10,879","7,408","1,154",614,"27,741,353","3,769",377,"1,768",504h
1064,iPapee-,"13,983","13,890","1,784","1,464","38,800,837","5,932",267,"3,248","1,034h"
1065,X_X_XT3NTACI00N,"16,792","12,108","2,437","1,522","39,592,634","6,942",272,"3,959","1,038h"
1066,ZackParker_,"6,681","5,421",780,578,"17,601,087","2,598",63,"1,358",459h
1067,ErFaN_SIANOR,"17,967","12,088","1,832","1,303","40,755,083","7,791",226,"3,135",996h
1068,I-Pop-Percocets,"40,244","30,269","3,634","2,760","86,506,144","17,446",251,"6,394","2,056h"
1069,adrieIa,"39,469","37,571","4,178","3,802","102,098,532","17,542",905,"7,980","2,478h"
1070,Breozy,"3,901","2,797",363,276,"8,975,023","1,570",19,639,205h
1071,TyqzaarFSG,"1,016",686,102,46,"2,194,664",402,7,148,47h
1072,KingPrize--,"9,346","8,092","1,043",807,"23,554,975","3,321",205,"1,850",562h
1073,DisguisedGodz,"24,369","23,003","2,904","2,031","63,559,448","8,724",785,"4,935","1,580h"
1074,INzssK-,"46,004","42,491","5,068","4,371","131,631,756","20,895","1,271","9,439","3,121h"
1075,FlexyArion,"58,858","39,565","7,115","4,224","141,126,585","18,694",725,"11,339","3,518h"
1076,oMurderScene,"35,159","27,146","3,442","2,730","83,570,768","13,678",715,"6,172","2,031h"
1077,Chyper96-_-,"45,079","45,525","5,029","4,443","107,072,210","19,234",973,"9,472","2,926h"
1078,rex9901,"35,159","27,146","3,442","2,730","83,570,768","13,678",715,"6,172","2,031h"
1079,IMcoolURfool-,"38,775","25,987","4,597","2,062","92,776,860","18,222",360,"6,659","2,102h"
1080,Okinawa-Joe,"28,431","28,679","3,575","3,377","67,913,299","11,901","1,392","6,952","1,999h"
1081,Dehire,"20,225","17,578","2,705","1,886","47,375,235","9,006",497,"4,591","1,203h"
1082,aidanyaj11,"21,648","16,717","3,282","1,946","57,154,930","7,595",329,"5,228","1,284h"
1083,Beaulo__pT,"11,196","11,101","1,430","1,248","32,835,657","4,209",303,"2,678",788h
1084,general-taio,"31,428","23,931","3,713","2,222","84,902,948","12,205",733,"5,935","1,808h"
1085,iSalvadorz,"18,299","14,077","1,811","1,489","45,402,215","7,356",216,"3,300","1,075h"
1086,xPNSxBroetchenTV,"14,107","13,370","1,632","1,511","33,197,066","5,273",580,"3,143",950h
1087,ySIeigh,"27,799","18,583","3,299","1,377","69,620,210","11,700",163,"4,676","1,456h"
1088,Kaelin_Pillay,"19,914","15,808","2,346","1,770","51,330,674","8,347",432,"4,116","1,109h"
